thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||18|PPK|0.0||0||0||0||12.0|OB|1150000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||19|KPA|0.0||0||0||0||12.0|OB|1180000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01||1|1|Seragam|0.0||0||0||0||0.0||0|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||2|Pengadaan Seragam Pegawai|0.0|0|0||0||0||19.0|STEL|906000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||3|Seragam Pramubakti|0.0||0||0||0||4.0|OT|738000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||4|Seragam Sopir|0.0||0||0||0||1.0|OT|738000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||1|Inventaris Kantor|0.0||0||0||0||19.0|PEG|80000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||2|Kendaraan Roda 2|0.0||0||0||0||2.0|UNIT|4960000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||3|Kendaraan Roda 4|0.0||0||0||0||3.0|UNIT|31450000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||1|Honor Pengemudi |1.0|ORG|13|BLN|0||0||13.0|OB|6294000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||2|Honor Pramubakti |4.0|ORG|13|BLN|0||0||52.0|OB|5721000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||3|Uang Lembur Pengemudi|1.0|ORG|2|JAM|100|HR|0||200.0|OJ|13000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||4|Uang Makan Lembur Pengemudi |1.0|ORG|100|HR|0||0||100.0|OH|30000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||5|Uang Lembur Pramubakti|4.0|ORG|2|JAM|80|HR|0||640.0|OJ|13000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||6|Uang Makan Lembur Pramubakti|4.0|ORG|80|HR|0||0||320.0|OH|30000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||1|Printer|0.0||0||0||0||10.0|UNIT|690000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||2|Personal Komputer/Laptop|0.0||0||0||0||19.0|UNIT|500000|0|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||1|Uang Makan Gol II|6.0|ORG|19|HARI|12|BLN|0||1368.0|OH|35000|0|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||2|Uang Makan Gol III|11.0|ORG|19|HARI|12|BLN|0||2508.0|OH|37000|0|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||3|Uang Makan Gol IV|2.0|ORG|19|HARI|12|BLN|0||456.0|OH|41000|0|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||1|Uang Lembur Gol II|6.0|ORG|3|JAM|42|HARI|0||756.0|OJ|24000|0|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||2|Uang Lembur Gol III|11.0|ORG|3|JAM|42|HARI|0||1386.0|OJ|30000|0|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||3|Uang Lembur Gol IV|2.0|ORG|3|JAM|42|HARI|0||252.0|OJ|36000|0|0
