thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||1|Uang Lembur PNS Gol. II|5|ORG|2|JAM|45|HARI|0||450|OJ|24000|10800000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||2|Uang Lembur PNS Gol. III|10|ORG|2|JAM|45|HARI|0||900|OJ|30000|27000000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||3|Uang Lembur PNS Gol. IV|4|ORG|2|JAM|45|HARI|0||360|OJ|36000|12960000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||4|Uang Makan Lembur PNS Gol. II|5|ORG|45|HARI|0||0||225|OH|35000|7875000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||5|Uang Makan Lembur PNS Gol. III|10|ORG|45|HARI|0||0||450|OH|37000|16650000|0
2027|01|015117|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||6|Uang Makan Lembur PNS Gol. IV|4|ORG|45|HARI|0||0||180|OH|41000|7380000|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01||1|1|Peningkatan Kapasitas SDM|0||0||0||0||0||0|0|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01|||2|KDM - Konsumsi Makan|24|ORG|2|FREK|0||0||48|OK|57000|2736000|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01|||3|KDM - Konsumsi Snack|24|ORG|2|FREK|0||0||48|OK|24000|1152000|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01|||4|CTK - Barang Habis Pakai |24|ORG|2|FREK|0||0||48|OK|50000|2400000|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|522151|019|A|01||1|1|Peningkatan Kapasitas SDM|0||0||0||0||0||0|0|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|522151|019|A|01|||2|Honor Narasumber|1|ORG|2|JAM|3|FREK|0||6|OJ|900000|5400000|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|524113|019|A|01||1|1|Transport Narasumber dalam rangka Peningkatan Kapasitas SDM|0||0||0||0||0||0|0|0
2027|01|015117|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|524113|019|A|01|||2|Transport|1|ORG|3|FREK|0||0||3|OK|170000|510000|0
2027|01|015114|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||1|KDM  Konsumsi Snack Panitia|4|ORG|2|MODUL|0||0||8|OK|24000|192000|0
2027|01|015114|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||2|KDM  Konsumsi Snack Peserta Satker|96|SATKR|1|ORG|2|MODUL|0||192|OK|24000|4608000|0
2027|01|015114|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||3|KDM  Konsumsi Makan Panitia|4|ORG|2|MODUL|0||0||8|OK|57000|456000|0
2027|01|015114|015|08|CD|6212|FAC|01|51|2|001|100| A|521211|019|A||||4|KDM  Konsumsi Makan Peserta Satker|96|SATKR|1|ORG|2|MODUL|0||192|OK|57000|10944000|0
2027|01|015114|015|08|CD|6212|FAC|01|51|2|009|100| A|521211|019|A||||1|KDM-Konsumsi Makan Peserta Satker|191|SATKR|2|ORG|1|KEG|1||382|OK|57000|21774000|0
2027|01|015114|015|08|CD|6212|FAC|01|51|2|009|100| A|521211|019|A||||2|KDM-Konsumsi Snack Peserta Satker|191|SATKR|2|ORG|1|KEG|1||382|OK|24000|9168000|0
