thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||3|UPS 10 KVA|1.0|Unit|0||0||0||1.0|Unit|193000|193000|0
2026|01|015114|015|08|WA|4715|EBD|01|51|2|Z36|100| B|524113|019|A||||1|Transport Lokal Penyusunan Profil Risiko di Kanwil|2.0|ORG|2|FREK|0||0||4.0|OK|131750|527000|0
2026|01|015114|015|08|WA|4715|EBD|01|51|2|Z36|100| B|524113|019|A||||2|Transport Lokal Pelaksanaan WBK/WBBM dan DKO di Kanwil|1.0|ORG|2|FREK|0||0||2.0|OK|131500|263000|0
2026|01|015114|015|08|WA|4718|BMB|01|51|2|001|100| A|521211|019|A||||1|keperluan Sehari-hari Perkantoran kurang 40 Pegawai (DKI Jakarta)-Konsumsi Makan Peserta|20.0|ORG|2|KEG|0||0||40.0|OK|51300|2052000|0
2026|01|015114|015|08|WA|4718|BMB|01|51|2|001|100| A|521211|019|A||||2|Snack Rapat Biasa D.K.I.  JAKARTA-Konsumsi Snack Peserta|20.0|ORG|2|KEG|0||0||40.0|OK|21600|864000|0
2026|01|015114|015|08|WA|4718|BMB|01|51|2|002|100| A|521219|019|A||||1|keperluan Sehari-hari Perkantoran kurang 40 Pegawai (DKI Jakarta)- Kehumasan|1.0|KEG|0||0||0||1.0|KEG|4050000|4050000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|004|100| A|521211|019|A||||1|CTK - Belanja Bahan|1.0|KEG|0||0||0||1.0|KEG|500000|500000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||1|Uang Makan Golongan II|17.0|ORG|19|HR|12|BLN|0||3876.0|OH|35000|135660000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||2|Uang Makan Golongan III|21.0|ORG|19|HR|12|BLN|0||4788.0|OH|37000|177156000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||3|Uang Makan Golongan IV|4.0|ORG|19|HR|12|BLN|0||912.0|OH|41000|37392000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||1|Uang Lembur Golongan II|17.0|ORG|2|JAM|60||0||2040.0|OJ|21656|44178000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||2|Uang Lembur Golongan III|21.0|ORG|2|JAM|60|HR|0||2520.0|OJ|27069|68213000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||3|Uang Lembur Golongan IV|4.0|ORG|2|JAM|60|HR|0||480.0|OJ|32484|15592000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||4|Uang Makan Lembur Golongan II|17.0|ORG|1|FREK|60|HR|0||1020.0|OH|31581|32212000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||5|Uang Makan Lembur Golongan III|21.0|ORG|1|FREK|60|HR|0||1260.0|OH|33385|42065000|0
2026|01|015114|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||6|Uang Makan Lembur Golongan IV|4.0|ORG|1|FREK|60|HR|0||240.0|OH|36996|8879000|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01||1|1|In House Training|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01|||2|KDM - Konsumsi Snack|47.0|ORG|1|FREK|0||0||47.0|OK|21596|1015000|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01|||3|KDM - Konsumsi Makan|47.0|PEG|1|FREK|0||0||47.0|OK|51298|2411000|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01|||4|CTK - Barang Habis Pakai|47.0|PEG|1|FREK|0||0||47.0|OK|50000|2350000|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01|01|2|5|Data Analitik|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01|01||6|KDM - Konsumsi Snack|21.0|ORG|2|FREK|0||0||42.0|OK|21596|907000|0
2026|01|015114|015|08|WA|4719|EBC|01|51|2|001|100|XC|521211|019|A|01|01||7|KDM - Konsumsi Makan|21.0|PEG|2|FREK|0||0||42.0|OK|51310|2155000|0
